match_card_id,match_date,home_team,away_team,season,competition,round,home_score,away_score,result,home_team_core_score,home_team_momentum,home_team_stability,home_core_player_count,home_available_player_count,away_team_core_score,away_team_momentum,away_team_stability,away_core_player_count,away_available_player_count,home_core_GK,home_momentum_GK,home_starter_count_GK,home_available_count_GK,home_core_DF,home_momentum_DF,home_starter_count_DF,home_available_count_DF,home_core_MF,home_momentum_MF,home_starter_count_MF,home_available_count_MF,home_core_FW,home_momentum_FW,home_starter_count_FW,home_available_count_FW,away_core_GK,away_momentum_GK,away_starter_count_GK,away_available_count_GK,away_core_DF,away_momentum_DF,away_starter_count_DF,away_available_count_DF,away_core_MF,away_momentum_MF,away_starter_count_MF,away_available_count_MF,away_core_FW,away_momentum_FW,away_starter_count_FW,away_available_count_FW,team_core_scoreDiff,team_core_scoreRatio,team_momentumDiff,team_momentumRatio,team_stabilityDiff,team_stabilityRatio,core_player_countDiff,core_player_countRatio,available_player_countDiff,available_player_countRatio,core_GKDiff,core_GKRatio,momentum_GKDiff,momentum_GKRatio,starter_count_GKDiff,starter_count_GKRatio,available_count_GKDiff,available_count_GKRatio,core_DFDiff,core_DFRatio,momentum_DFDiff,momentum_DFRatio,starter_count_DFDiff,starter_count_DFRatio,available_count_DFDiff,available_count_DFRatio,core_MFDiff,core_MFRatio,momentum_MFDiff,momentum_MFRatio,starter_count_MFDiff,starter_count_MFRatio,available_count_MFDiff,available_count_MFRatio,core_FWDiff,core_FWRatio,momentum_FWDiff,momentum_FWRatio,starter_count_FWDiff,starter_count_FWRatio,available_count_FWDiff,available_count_FWRatio,team_feature_matched,position_feature_matched
30786,2024-11-10,浦和,広島,2024,,,3,0,H,0.662137,0.582071,0.818182,12,18,0.654151,0.60091,0.909091,11,18,0.5,0.5,1,1,0.683833,0.631133,4,3,0.720156,0.623854,5,6,0.579352,0.443593,1,2,0.5,0.5,1,1,0.995926,0.993074,3,3,0.575787,0.509787,4,3,0.618889,0.539778,3,4,0.007985999999999938,1.0122081904636695,-0.01883900000000005,0.9686492153567089,-0.09090900000000002,0.900000109999989,1,1.0909090909090908,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,-0.31209299999999995,0.6866303319724558,-0.36194099999999996,0.6355347134251829,1,1.3333333333333333,0,1.0,0.14436899999999997,1.250733344101204,0.11406700000000003,1.2237542346117105,1,1.25,3,2.0,-0.039537000000000044,0.9361161694584973,-0.09618499999999996,0.8218063722493322,-2,0.3333333333333333,-2,0.5,1,1
30787,2024-11-10,東京V,神戸,2024,,,1,1,D,0.673981,0.59613,1.0,11,18,0.652106,0.575988,0.818182,10,18,0.5,0.5,1,1,0.808715,0.723389,3,3,0.657004,0.580317,4,4,0.659556,0.554911,3,3,0.5,0.5,1,1,0.573426,0.488898,4,3,0.771389,0.696206,4,5,0.632546,0.520315,2,1,0.02187500000000009,1.0335451598359777,0.020141999999999993,1.0349694785308028,0.18181800000000004,1.2222219506173444,1,1.1,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0.23528899999999997,1.410321471297081,0.23449099999999995,1.4796317432266033,-1,0.75,0,1.0,-0.11438499999999996,0.8517155417046394,-0.11588900000000002,0.8335420838085279,0,1.0,-1,0.8,0.02700999999999998,1.0427004518248475,0.03459600000000007,1.0664904913369786,1,1.5,2,3.0,1,1
30788,2024-11-09,京都,川崎F,2024,,,1,1,D,0.649259,0.58388,0.818182,11,18,0.699429,0.627154,0.545455,13,18,0.697222,0.731778,1,1,0.752361,0.687922,3,4,0.582722,0.505644,4,3,0.602801,0.513074,3,3,0.5,0.5,1,1,0.768,0.713667,4,4,0.741528,0.651833,3,5,0.660111,0.561889,3,3,-0.05016999999999994,0.9282700602920383,-0.043274000000000035,0.9309994036552425,0.27272699999999994,1.499999083334097,-2,0.8461538461538461,0,1.0,0.197222,1.394444,0.23177800000000004,1.463556,0,1.0,0,1.0,-0.01563900000000007,0.9796367187499999,-0.025745000000000018,0.963925752486804,-1,0.75,0,1.0,-0.158806,0.7858395097690175,-0.146189,0.7757262979935045,1,1.3333333333333333,-2,0.6,-0.05730999999999997,0.9131812679988669,-0.04881499999999994,0.9131234104956674,0,1.0,0,1.0,1,1
30789,2024-11-09,鳥栖,横浜FM,2024,,,1,2,A,0.609218,0.534933,1.0,9,18,0.678403,0.608694,0.545455,12,18,0.5,0.5,1,1,0.609421,0.528398,4,3,0.730872,0.676873,4,4,0.481042,0.349292,2,1,0.41375,0.4275,1,1,0.778917,0.7321,4,4,0.662389,0.557644,3,3,0.696204,0.608796,3,4,-0.06918499999999994,0.8980178448503324,-0.07376099999999997,0.8788208853709746,0.454545,1.8333318055568286,-3,0.75,0,1.0,0.08625,1.2084592145015105,0.07250000000000001,1.1695906432748537,0,1.0,0,1.0,-0.16949599999999998,0.7823953001410934,-0.20370199999999994,0.7217565906296954,0,1.0,-1,0.75,0.06848299999999996,1.1033878883858277,0.11922899999999992,1.2138084512699858,1,1.3333333333333333,1,1.3333333333333333,-0.21516200000000002,0.6909497790877387,-0.259504,0.5737422716312196,-1,0.6666666666666666,-3,0.25,1,1
30790,2024-11-30,町田,京都,2024,,,1,0,H,0.726613,0.663267,1.0,13,18,0.586628,0.53687,0.727273,10,18,0.5,0.5,1,1,0.891833,0.854017,4,5,0.811979,0.749208,3,4,0.624563,0.524556,3,3,0.291667,0.320667,1,0,0.693806,0.650678,3,4,0.649954,0.600167,4,4,0.521444,0.433589,3,2,0.13998499999999992,1.2386265231117504,0.1263970000000001,1.235433158865275,0.27272700000000005,1.3749994843751934,3,1.3,0,1.0,0.208333,1.7142837551042798,0.17933300000000002,1.5592499384096274,0,1.0,1,,0.19802699999999995,1.285421284912497,0.20333900000000005,1.3125032658242635,1,1.3333333333333333,1,1.25,0.16202499999999997,1.2492868726094462,0.14904099999999998,1.2483325474409623,-1,0.75,0,1.0,0.10311899999999996,1.1977566143248364,0.09096700000000002,1.2098000641160178,0,1.0,1,1.5,1,1
30791,2024-11-30,新潟,G大阪,2024,,,0,1,A,0.698681,0.633565,0.909091,14,18,0.68686,0.601682,0.818182,11,18,0.5,0.5,1,1,0.740093,0.688019,4,5,0.727472,0.638744,4,4,0.699667,0.616467,2,4,0.5,0.5,1,1,0.944653,0.936472,4,4,0.624931,0.493494,5,5,0.667778,0.574722,1,1,0.01182099999999997,1.0172102029525667,0.031882999999999995,1.0529897853018704,0.09090900000000002,1.111110975308672,3,1.2727272727272727,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,-0.20455999999999996,0.7834548770818491,-0.24845299999999992,0.7346925482021888,0,1.0,1,1.25,0.102541,1.1640837148421186,0.14525,1.2943298196128017,-1,0.8,-1,0.8,0.031889000000000056,1.0477538942582716,0.04174500000000003,1.072635117500287,1,2.0,3,4.0,1,1
30792,2024-11-30,磐田,FC東京,2024,,,2,1,H,0.651798,0.568769,0.636364,11,18,0.732963,0.665407,0.727273,14,18,0.5,0.5,1,1,0.726551,0.639213,4,4,0.631563,0.535181,5,5,0.660278,0.560556,1,1,0.525,0.484,1,1,0.751921,0.685676,4,5,0.889896,0.837292,3,4,0.678704,0.591019,3,4,-0.08116500000000004,0.8892645331346876,-0.096638,0.8547685852418144,-0.0909089999999999,0.8750001718749356,-3,0.7857142857142857,0,1.0,-0.025000000000000022,0.9523809523809523,0.016000000000000014,1.0330578512396695,0,1.0,0,1.0,-0.025370000000000004,0.9662597533517484,-0.04646299999999992,0.9322376749368507,0,1.0,-1,0.8,-0.25833300000000003,0.7097042800507025,-0.302111,0.6391808353597073,2,1.6666666666666667,1,1.25,-0.018425999999999942,0.9728511987552748,-0.030462999999999907,0.9484568178011199,-2,0.3333333333333333,-3,0.25,1,1
30793,2024-11-30,名古屋,鳥栖,2024,,,0,3,A,0.671142,0.614321,0.909091,12,18,0.552443,0.454678,0.727273,7,18,0.5,0.5,1,1,0.883611,0.865444,3,3,0.685046,0.616019,5,6,0.566076,0.479319,2,2,0.5,0.5,1,1,0.58689,0.484522,4,2,0.676556,0.589139,4,3,0.407972,0.266278,2,1,0.118699,1.214861985761427,0.15964299999999998,1.3511122156779083,0.18181800000000004,1.249999656250129,5,1.7142857142857142,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0.296721,1.5055819659561418,0.380922,1.7861810196441028,-1,0.75,1,1.5,0.008489999999999998,1.012548850353851,0.026880000000000015,1.045625904922268,1,1.25,3,2.0,0.15810400000000002,1.3875363995568324,0.21304099999999998,1.8000698518090115,0,1.0,1,2.0,1,1
30794,2024-11-30,C大阪,鹿島,2024,,,0,2,A,0.604491,0.526923,0.818182,9,18,0.681628,0.612196,0.909091,12,18,0.5,0.5,1,1,0.631227,0.582222,4,3,0.591227,0.47962,4,3,0.636528,0.528389,2,2,0.5,0.5,1,1,0.862917,0.818483,4,4,0.593819,0.500354,4,5,0.734722,0.641426,2,2,-0.07713700000000001,0.8868341676104855,-0.08527299999999993,0.8607096420100753,-0.09090900000000002,0.900000109999989,-3,0.75,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,-0.23169000000000006,0.73150372515549,-0.23626099999999994,0.7113428134732181,0,1.0,-1,0.75,-0.0025920000000000387,0.9956350335708355,-0.020733999999999975,0.9585613385722909,0,1.0,-2,0.6,-0.098194,0.8663521712974431,-0.11303700000000005,0.8237723447443663,0,1.0,0,1.0,1,1
30795,2024-11-30,福岡,浦和,2024,,,1,0,H,0.558326,0.503633,0.818182,9,17,0.521744,0.431478,0.454545,7,18,0.0625,0.0675,1,0,0.616065,0.577407,4,3,0.753861,0.689122,4,4,0.491833,0.404067,2,2,0.0,0.0,1,0,0.753171,0.712009,4,4,0.555198,0.426683,5,3,0.328657,0.169259,1,0,0.036582,1.0701148455947744,0.07215500000000002,1.1672275295611827,0.363637,1.8000022000022,2,1.2857142857142858,-1,0.9444444444444444,0.0625,,0.0675,,0,1.0,0,,-0.13710600000000006,0.8179616581095129,-0.134602,0.8109546368093662,0,1.0,-1,0.75,0.19866300000000003,1.3578236953303147,0.26243900000000003,1.6150678606834583,-1,0.8,1,1.3333333333333333,0.16317600000000004,1.4964933045698101,0.23480800000000002,2.3872703962566244,1,2.0,2,,1,1
30796,2024-11-30,柏,神戸,2024,,,1,1,D,0.679059,0.620284,0.909091,12,18,0.727153,0.672972,0.636364,13,18,0.5,0.5,1,1,0.675949,0.653065,4,4,0.740083,0.6615,3,4,0.693389,0.587844,3,3,0.5,0.5,1,1,0.7725,0.731,4,4,0.694325,0.606841,4,5,0.864491,0.826537,2,3,-0.04809400000000008,0.9338598616797289,-0.05268800000000007,0.9217084811849526,0.27272699999999994,1.4285707551024256,-1,0.9230769230769231,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,-0.09655099999999994,0.8750148867313916,-0.07793499999999998,0.8933857729138167,0,1.0,0,1.0,0.045758000000000076,1.0659028552911103,0.05465900000000001,1.0900713696009334,-1,0.75,-1,0.8,-0.17110199999999998,0.8020777544242798,-0.23869299999999993,0.7112131701303148,1,1.5,0,1.0,1,1
30797,2024-11-30,東京V,川崎F,2024,,,4,5,A,0.674761,0.605457,0.909091,11,18,0.695563,0.613404,0.727273,12,18,0.5,0.5,1,1,0.768924,0.726875,3,3,0.662063,0.577421,4,4,0.687111,0.589756,3,3,0.5,0.5,1,1,0.867694,0.817856,4,5,0.647384,0.541102,3,3,0.659472,0.541078,3,3,-0.020801999999999987,0.9700932913337829,-0.007946999999999926,0.9870444274898763,0.18181800000000004,1.249999656250129,-1,0.9166666666666666,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,-0.09876999999999991,0.8861695482508811,-0.09098099999999998,0.8887567004460443,-1,0.75,-2,0.6,0.014678999999999998,1.0226743323900498,0.03631899999999999,1.067120432007274,1,1.3333333333333333,1,1.3333333333333333,0.02763900000000008,1.0419108013683676,0.048678,1.0899648479516817,0,1.0,0,1.0,1,1
30798,2024-11-30,湘南,横浜FM,2024,,,2,3,A,0.766181,0.714948,0.727273,14,18,0.577775,0.493841,0.272727,9,18,0.5,0.5,1,1,0.90809,0.887931,3,4,0.759479,0.694444,5,6,0.770764,0.690444,2,3,0.5,0.5,1,1,0.619472,0.528167,4,3,0.470713,0.369648,3,1,0.658171,0.566676,3,4,0.18840599999999996,1.3260888754272857,0.22110700000000005,1.447729127391205,0.45454599999999995,2.6666703333369997,5,1.5555555555555556,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0.28861799999999993,1.4659096779192602,0.359764,1.6811557708073392,-1,0.75,1,1.3333333333333333,0.288766,1.6134651050640199,0.324796,1.87866294420638,2,1.6666666666666667,5,6.0,0.11259300000000005,1.1710695244852782,0.12376799999999999,1.2184105202973128,-1,0.6666666666666666,-1,0.75,1,1
30799,2024-12-01,広島,札幌,2024,,,5,1,H,0.628295,0.579664,0.909091,10,18,0.721898,0.661309,0.909091,13,18,0.5,0.5,1,1,0.945509,0.924907,3,3,0.551406,0.504938,4,4,0.612306,0.523944,3,2,0.5,0.5,1,1,0.828639,0.763811,3,4,0.720509,0.64771,6,7,0.683194,0.627556,1,1,-0.09360299999999999,0.8703376377272135,-0.08164500000000008,0.8765403162515555,0.0,1.0,-3,0.7692307692307693,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0.11687000000000003,1.1410384980673127,0.16109600000000002,1.210910814324486,0,1.0,-1,0.75,-0.169103,0.7653006416297368,-0.142772,0.779574192153896,-2,0.6666666666666666,-3,0.5714285714285714,-0.07088799999999995,0.8962403065600694,-0.10361200000000004,0.8348960092804466,2,3.0,1,2.0,1,1
30800,2024-12-08,札幌,柏,2024,,,1,0,H,0.704514,0.627997,0.818182,12,18,0.654228,0.579821,0.909091,11,18,0.395,0.39,1,1,0.782778,0.691167,3,5,0.713802,0.62566,6,5,0.742083,0.685833,1,1,0.5,0.5,1,1,0.576597,0.503324,4,3,0.755361,0.670122,3,4,0.707944,0.613244,3,3,0.05028599999999994,1.0768631119426255,0.048176,1.0830877115523585,-0.09090900000000002,0.900000109999989,1,1.0909090909090908,0,1.0,-0.10499999999999998,0.79,-0.10999999999999999,0.78,0,1.0,0,1.0,0.20618099999999995,1.3575825056321833,0.18784299999999998,1.3732049336014178,-1,0.75,2,1.6666666666666667,-0.0415589999999999,0.9449812738544883,-0.044462,0.9336508874503449,3,2.0,1,1.25,0.03413900000000003,1.0482227407817568,0.07258900000000001,1.1183688711181847,-2,0.3333333333333333,-2,0.3333333333333333,1,1
30801,2024-12-08,鹿島,町田,2024,,,3,1,H,0.659892,0.599926,0.909091,10,18,0.711551,0.633287,1.0,11,18,0.5,0.5,1,1,0.856528,0.810589,4,4,0.549705,0.468813,4,3,0.732593,0.665074,2,2,0.5,0.5,1,1,0.875861,0.837722,4,5,0.77059,0.690597,3,3,0.620893,0.492595,3,2,-0.05165900000000001,0.9273994415017335,-0.033361000000000085,0.9473208829488051,-0.09090900000000002,0.909091,-1,0.9090909090909091,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,-0.019333000000000045,0.9779268628241239,-0.027132999999999963,0.9676109735687973,0,1.0,-1,0.8,-0.220885,0.7133559999480917,-0.22178400000000004,0.6788517760720072,1,1.3333333333333333,0,1.0,0.11170000000000002,1.1799021731602708,0.17247900000000005,1.350143627117612,-1,0.6666666666666666,0,1.0,1,1
30802,2024-12-08,浦和,新潟,2024,,,0,0,D,0.648171,0.583861,0.636364,11,18,0.681366,0.61788,0.545455,14,18,0.63,0.66,1,1,0.740093,0.683685,4,5,0.672778,0.596841,5,4,0.419028,0.303167,1,1,0.5,0.5,1,1,0.685023,0.63488,4,5,0.683171,0.598343,4,4,0.763854,0.680625,2,4,-0.033194999999999975,0.9512816900168192,-0.03401900000000002,0.9449423836343627,0.09090900000000002,1.1666663611113657,-3,0.7857142857142857,0,1.0,0.13,1.26,0.16000000000000003,1.32,0,1.0,0,1.0,0.05506999999999995,1.0803914613085983,0.04880499999999999,1.076872794858871,0,1.0,0,1.0,-0.010392999999999986,0.9847871177201608,-0.0015020000000000033,0.9974897341491419,1,1.25,0,1.0,-0.344826,0.5485708001790918,-0.377458,0.44542442607897154,-1,0.5,-3,0.25,1,1
30803,2024-12-08,FC東京,C大阪,2024,,,3,0,H,0.708681,0.626204,0.818182,13,18,0.655934,0.586679,0.818182,11,18,0.525,0.487333,1,1,0.721181,0.63975,4,4,0.852847,0.787778,3,4,0.661296,0.551231,3,4,0.5,0.5,1,1,0.694236,0.65063,4,4,0.69662,0.604685,4,4,0.615417,0.507083,2,2,0.05274699999999999,1.080415102738995,0.03952500000000003,1.0673707427741577,0.0,1.0,2,1.1818181818181819,0,1.0,0.025000000000000022,1.05,-0.012666999999999984,0.974666,0,1.0,0,1.0,0.026944999999999997,1.0388124499449756,-0.01088,0.9832777461844674,0,1.0,0,1.0,0.156227,1.2242643047859665,0.18309299999999995,1.3027907092122344,-1,0.75,0,1.0,0.045879,1.074549451835097,0.044148000000000076,1.0870626702137522,1,1.5,2,2.0,1,1
30804,2024-12-08,川崎F,福岡,2024,,,3,1,H,0.677269,0.615556,0.818182,12,17,0.537824,0.459485,0.818182,8,18,0.5,0.5,1,1,0.816343,0.779685,4,4,0.755104,0.686875,3,4,0.545394,0.442398,3,3,0.18,0.2025,1,0,0.595496,0.528278,5,4,0.607014,0.491208,3,2,0.544861,0.440589,2,2,0.13944500000000004,1.2592762688165646,0.15607100000000002,1.3396650597952056,0.0,1.0,4,1.5,-1,0.9444444444444444,0.32,2.7777777777777777,0.2975,2.4691358024691357,0,1.0,1,,0.22084700000000002,1.3708622727944437,0.25140699999999994,1.4758990531500458,-1,0.8,0,1.0,0.14808999999999994,1.243964719100383,0.19566700000000004,1.3983383821110407,0,1.0,2,2.0,0.0005330000000000057,1.0009782311451911,0.001809000000000005,1.004105867372994,1,1.5,1,1.5,1,1
30805,2024-12-08,横浜FM,名古屋,2024,,,0,2,A,0.743966,0.678858,0.363636,13,18,0.656289,0.598966,0.818182,12,18,1.0,1.0,1,2,0.803681,0.753806,4,5,0.631285,0.550403,3,2,0.674028,0.5825,3,4,0.0,0.0,1,0,0.871759,0.84663,3,3,0.747552,0.684354,5,6,0.6435,0.553333,2,3,0.087677,1.1335951082526143,0.07989199999999996,1.1333831970429038,-0.45454599999999995,0.44444390123468863,1,1.0833333333333333,0,1.0,1.0,,1.0,,0,1.0,2,,-0.06807799999999997,0.9219073161275078,-0.09282400000000002,0.8903606061679836,1,1.3333333333333333,2,1.6666666666666667,-0.11626700000000001,0.8444696823766106,-0.13395100000000004,0.804266505346648,-2,0.6,-4,0.3333333333333333,0.030528,1.0474405594405594,0.029167000000000054,1.0527114775370348,1,1.5,1,1.3333333333333333,1,1
30806,2024-12-08,京都,東京V,2024,,,0,0,D,0.594275,0.541552,0.818182,11,18,0.640031,0.563833,0.818182,11,18,0.378889,0.395111,1,1,0.671056,0.623911,3,4,0.61131,0.534341,4,4,0.576181,0.524444,3,2,0.5,0.5,1,1,0.734826,0.689042,3,3,0.627083,0.527917,4,4,0.641146,0.542375,3,3,-0.04575600000000002,0.9285097128107856,-0.022280999999999995,0.9604829798894353,0.0,1.0,0,1.0,0,1.0,-0.12111100000000002,0.757778,-0.10488900000000001,0.790222,0,1.0,0,1.0,-0.06377,0.9132175508215551,-0.06513100000000005,0.9054760087193523,0,1.0,1,1.3333333333333333,-0.015772999999999926,0.9748470298190193,0.006423999999999985,1.0121685795304944,0,1.0,0,1.0,-0.06496499999999994,0.8986736250401626,-0.01793100000000003,0.9669398478912191,0,1.0,-1,0.6666666666666666,1,1
30807,2024-12-08,G大阪,広島,2024,,,3,1,H,0.688449,0.610231,1.0,11,18,0.647245,0.590031,0.909091,10,18,0.5,0.5,1,1,0.969375,0.96375,4,4,0.611625,0.49385,5,5,0.699167,0.595333,1,1,0.5,0.5,1,1,0.953704,0.941296,3,3,0.570521,0.508049,4,4,0.645028,0.546456,3,2,0.04120400000000002,1.0636605922023346,0.020199999999999996,1.0342354893217476,0.09090900000000002,1.099999890000011,1,1.1,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0.01567099999999999,1.0164317230503384,0.022453999999999974,1.0238543454981217,1,1.3333333333333333,1,1.3333333333333333,0.04110400000000003,1.0720464277388564,-0.014198999999999962,0.9720519083789163,1,1.25,1,1.25,0.05413899999999994,1.0839327905145202,0.04887699999999995,1.0894436148564568,-2,0.3333333333333333,-1,0.5,1,1
30808,2024-12-08,神戸,湘南,2024,,,3,0,H,0.713542,0.651083,0.818182,12,18,0.658735,0.596562,0.818182,11,18,0.5,0.5,1,1,0.729583,0.674111,4,4,0.69873,0.605079,4,4,0.85838,0.813093,2,3,0.5,0.5,1,1,0.719,0.653133,3,3,0.705238,0.632619,5,5,0.581389,0.511028,2,2,0.05480700000000005,1.083200376479161,0.05452099999999993,1.0913920095480436,0.0,1.0,1,1.0909090909090908,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0.010583000000000009,1.0147190542420028,0.020978000000000052,1.0321190324175935,1,1.3333333333333333,1,1.3333333333333333,-0.006508000000000069,0.9907719096248357,-0.02754000000000001,0.9564666884807443,-1,0.8,-1,0.8,0.276991,1.4764297226125709,0.3020649999999999,1.591092855968753,0,1.0,1,1.5,1,1
30809,2024-12-08,鳥栖,磐田,2024,,,3,0,H,0.703843,0.647222,0.727273,13,18,0.658241,0.575074,0.909091,11,18,0.5,0.5,1,1,0.727222,0.689222,4,5,0.829028,0.778944,4,5,0.582917,0.46025,2,2,0.5,0.5,1,1,0.708056,0.607889,4,4,0.655729,0.565542,5,5,0.677083,0.589833,1,1,0.04560200000000003,1.069278577299196,0.07214799999999999,1.125458636627634,-0.18181800000000004,0.800000219999978,2,1.1818181818181819,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0.019166000000000016,1.0270684804591728,0.08133299999999999,1.1337958081162844,0,1.0,1,1.25,0.17329899999999998,1.2642844833765168,0.21340199999999998,1.3773406749631327,-1,0.8,0,1.0,-0.09416599999999997,0.8609239930702736,-0.12958300000000006,0.7803056119274437,1,2.0,1,2.0,1,1
31361,2025-02-14,G大阪,C大阪,2025,,,2,5,A,0.47575,0.4135,0.636364,8,17,0.542354,0.476408,0.545455,10,15,0.5,0.5,1,1,0.608095,0.571429,4,4,0.308241,0.225491,4,1,0.481778,0.383411,2,2,0.5,0.5,1,1,0.626181,0.617139,4,4,0.615093,0.495019,3,3,0.399907,0.309204,3,2,-0.066604,0.8771945998370069,-0.06290800000000002,0.8679535188325972,0.09090900000000002,1.1666663611113657,-2,0.8,2,1.1333333333333333,0.0,1.0,0.0,1.0,0,1.0,0,1.0,-0.018085999999999935,0.9711169773595815,-0.04571000000000003,0.9259324074479168,0,1.0,0,1.0,-0.306852,0.501129097551102,-0.269528,0.45551988913556857,1,1.3333333333333333,-2,0.3333333333333333,0.08187099999999997,1.204725098585421,0.07420700000000002,1.2399936611428055,-1,0.6666666666666666,0,1.0,1,1
31362,2025-02-15,横浜FM,新潟,2025,,,1,1,D,0.493681,0.455707,0.454545,10,13,0.462785,0.398586,0.545455,11,15,0.5,0.5,1,1,0.434479,0.418292,3,2,0.49591,0.456664,4,5,0.5345,0.4662,3,2,0.0,0.0,1,0,0.676551,0.63488,4,5,0.452535,0.365653,5,4,0.394028,0.309306,1,2,0.03089599999999998,1.066761022937217,0.05712099999999998,1.143309097660229,-0.09091000000000005,0.8333318055568286,-1,0.9090909090909091,-2,0.8666666666666667,0.5,,0.5,,0,1.0,1,,-0.242072,0.6421969666736137,-0.216588,0.658852066532258,-1,0.75,-3,0.4,0.043375,1.0958489398610052,0.09101100000000001,1.2488999133057845,-1,0.8,1,1.25,0.14047199999999999,1.356502583572741,0.15689399999999998,1.5072452522744466,2,3.0,0,1.0,1,1
31363,2025-02-15,横浜FC,FC東京,2025,,,0,1,A,0.418736,0.373328,0.454545,8,12,0.532396,0.456939,0.454545,9,17,0.5,0.5,1,1,0.4,0.4,3,2,0.402378,0.357771,4,3,0.431139,0.320878,3,2,0.525,0.487333,1,1,0.733222,0.648778,4,4,0.611273,0.550213,4,3,0.323452,0.231278,2,1,-0.11365999999999998,0.7865122953590936,-0.08361099999999999,0.8170193395617358,0.0,1.0,-1,0.8888888888888888,-5,0.7058823529411765,-0.025000000000000022,0.9523809523809523,0.012666999999999984,1.025992493838915,0,1.0,0,1.0,-0.333222,0.5455373679458608,-0.24877799999999994,0.6165437175736539,-1,0.75,-2,0.5,-0.20889499999999994,0.6582623475926469,-0.19244199999999995,0.6502409067034041,0,1.0,0,1.0,0.10768699999999998,1.3329303884347599,0.08959999999999999,1.3874125511289443,1,1.5,1,2.0,1,1
31364,2025-02-15,神戸,浦和,2025,,,0,0,D,0.544194,0.483189,0.727273,10,20,0.551799,0.507814,0.454545,11,15,0.5,0.5,1,1,0.750056,0.738111,4,4,0.419691,0.310457,4,3,0.589097,0.544778,2,2,0.605,0.56,1,1,0.694074,0.658426,4,5,0.496759,0.457704,5,5,0.396898,0.32213,1,0,-0.007605000000000084,0.986217807571235,-0.024625000000000008,0.9515078355460858,0.27272799999999997,1.6000022000022,-1,0.9090909090909091,5,1.3333333333333333,-0.10499999999999998,0.8264462809917356,-0.06000000000000005,0.8928571428571428,0,1.0,0,1.0,0.055981999999999976,1.0806571057264787,0.079685,1.1210234711265958,0,1.0,-1,0.8,-0.07706800000000003,0.8448583719670907,-0.14724700000000002,0.6782920839669305,-1,0.8,-2,0.6,0.192199,1.4842528810928752,0.22264799999999996,1.691174370595722,1,2.0,2,,1,1
31365,2025-02-15,岡山,京都,2025,,,2,0,H,0.496028,0.452422,0.454545,9,13,0.528493,0.488856,0.727273,10,15,0.5,0.5,1,1,0.586028,0.576522,3,3,0.482361,0.420681,4,3,0.426306,0.360078,3,2,0.465139,0.467611,1,1,0.444028,0.386322,3,2,0.532969,0.475986,4,4,0.631139,0.620478,3,3,-0.032464999999999966,0.9385706149371894,-0.03643400000000002,0.9254708953147757,-0.27272799999999997,0.6249991406253222,-1,0.9,-2,0.8666666666666667,0.034860999999999975,1.0749474888151713,0.032389,1.0692648376535197,0,1.0,0,1.0,0.14200000000000002,1.319799652274181,0.19019999999999998,1.4923354093217573,0,1.0,1,1.5,-0.05060800000000004,0.9050451339571344,-0.05530499999999999,0.8838096078456089,0,1.0,-1,0.75,-0.204833,0.6754550107028722,-0.26039999999999996,0.5803235569996036,0,1.0,-1,0.6666666666666666,1,1
31366,2025-02-15,福岡,柏,2025,,,0,1,A,0.493278,0.447256,0.545455,9,13,0.431667,0.3904,0.181818,9,12,0.27875,0.3,1,0,0.537556,0.513578,3,3,0.554983,0.487049,4,4,0.436083,0.376167,3,2,0.5,0.5,1,1,0.499821,0.471548,4,4,0.285813,0.23077,4,2,0.533472,0.472944,2,2,0.06161099999999997,1.1427280751134554,0.05685599999999996,1.1456352459016392,0.363637,3.0000055000055,0,1.0,1,1.0833333333333333,-0.22125,0.5575,-0.2,0.6,0,1.0,-1,0.0,0.03773500000000002,1.0754970279360012,0.042029999999999956,1.089131965356655,-1,0.75,-1,0.75,0.26917,1.941769618596775,0.25627900000000003,2.110538631537895,0,1.0,2,2.0,-0.09738899999999995,0.8174430897966529,-0.096777,0.7953732365776921,1,1.5,0,1.0,1,1
